filename,status,issues,width,height,mode,file_size_bytes,brightness_mean,contrast
0940.png,OK,nenhum,3385,1793,L,479812,234.62,53.21
0941.png,OK,nenhum,3385,1793,L,531609,233.85,54.31
0942.png,OK,nenhum,3385,1793,L,528104,233.71,54.53
0943.png,OK,nenhum,3385,1793,L,513881,234.02,54.13
0944.png,OK,nenhum,3385,1793,L,527636,233.9,54.24
0945.png,OK,nenhum,3385,1793,L,526452,234.03,54.07
0946.png,OK,nenhum,3385,1793,L,611397,232.52,56.19
0947.png,OK,nenhum,3385,1793,L,516059,233.78,54.46
0948.png,OK,nenhum,3385,1793,L,554459,233.59,54.69
0949.png,OK,nenhum,3385,1793,L,494674,234.52,53.34
0950.png,OK,nenhum,3385,1793,L,513961,234.28,53.66
0951.png,OK,nenhum,3385,1793,L,543716,234.18,53.86
0952.png,OK,nenhum,3385,1793,L,571827,232.6,56.04
0953.png,OK,nenhum,3385,1793,L,536323,233.8,54.41
0954.png,OK,nenhum,3385,1793,L,506221,234.45,53.49
0955.png,OK,nenhum,3385,1793,L,541886,233.81,54.45
0956.png,OK,nenhum,3385,1793,L,599232,232.65,56.36
0957.png,OK,nenhum,3385,1793,L,480884,234.64,53.24
0958.png,OK,nenhum,3385,1793,L,590901,233.14,55.36
0959.png,OK,nenhum,3385,1793,L,632853,232.13,56.73
0960.png,OK,nenhum,3385,1793,L,605128,232.98,55.53
0961.png,OK,nenhum,3385,1793,L,503153,234.31,53.73
0962.png,OK,nenhum,3385,1793,L,537395,233.95,54.21
0963.png,OK,nenhum,3385,1793,L,537395,233.95,54.21
0964.png,OK,nenhum,3385,1793,L,537165,233.91,54.29
0965.png,OK,nenhum,3385,1793,L,454783,234.97,52.7
0966.png,OK,nenhum,3385,1793,L,492372,234.68,53.14
0967.png,OK,nenhum,3385,1793,L,541629,234.01,54.09
0968.png,OK,nenhum,3385,1793,L,546526,234.01,54.1
0969.png,OK,nenhum,3385,1793,L,515186,234.21,53.83
0970.png,OK,nenhum,3385,1793,L,573841,233.71,54.51
0971.png,OK,nenhum,3385,1793,L,463486,234.98,52.68
0972.png,OK,nenhum,3385,1793,L,501643,234.53,53.45
0973.png,OK,nenhum,3385,1793,L,623098,232.11,56.91
0974.png,OK,nenhum,3385,1793,L,530225,234.15,53.9
0975.png,OK,nenhum,3385,1793,L,438747,234.79,52.96
0976.png,OK,nenhum,3385,1793,L,438747,234.79,52.96
0977.png,OK,nenhum,3385,1793,L,492578,234.59,53.26
0978.png,OK,nenhum,3385,1793,L,492578,234.59,53.26
0979.png,OK,nenhum,3385,1793,L,568469,233.58,54.72
0980.png,OK,nenhum,3385,1793,L,504656,234.65,53.22
0981.png,OK,nenhum,3385,1793,L,540714,233.56,55.16
0982.png,OK,nenhum,3385,1793,L,546934,233.92,54.21
0983.png,OK,nenhum,3385,1793,L,546934,233.92,54.21
0984.png,OK,nenhum,3385,1793,L,487386,234.81,52.92
0985.png,OK,nenhum,3385,1793,L,509857,234.73,53.09
0986.png,OK,nenhum,3385,1793,L,538305,233.94,54.21
0987.png,OK,nenhum,3385,1793,L,473475,234.44,53.49
0988.png,OK,nenhum,3385,1793,L,565384,233.43,54.9
0989.png,OK,nenhum,3385,1793,L,792454,230.4,58.77
0991.png,OK,nenhum,3385,1793,L,518074,234.07,54.01
0992.png,OK,nenhum,3385,1793,L,513017,234.27,53.74
0993.png,OK,nenhum,3385,1793,L,457562,234.53,53.36
0994.png,OK,nenhum,3385,1793,L,494923,234.72,53.1
0995.png,OK,nenhum,3385,1793,L,571323,233.72,54.54
0996.png,OK,nenhum,3385,1793,L,571323,233.72,54.54
0997.png,OK,nenhum,3385,1793,L,452826,235.09,52.54
0998.png,OK,nenhum,3385,1793,L,454956,235.05,52.59
0999.png,OK,nenhum,3385,1793,L,670244,231.28,57.93
1000.png,OK,nenhum,3385,1793,L,632109,232.58,56.1
1001.png,OK,nenhum,3385,1793,L,652678,232.27,56.58
1002.png,OK,nenhum,3385,1793,L,494489,234.5,53.41
1003.png,OK,nenhum,3385,1793,L,552226,233.78,54.42
1004.png,OK,nenhum,3385,1793,L,373104,235.61,51.72
1005.png,OK,nenhum,3385,1793,L,521587,234.13,53.96
1006.png,OK,nenhum,3385,1793,L,533570,233.9,54.28
1007.png,OK,nenhum,3385,1793,L,533641,233.82,54.4
1008.png,OK,nenhum,3385,1793,L,567849,233.61,54.7
1009.png,OK,nenhum,3385,1793,L,533641,233.82,54.4
1010.png,OK,nenhum,3385,1793,L,580675,233.44,54.98
1015.png,OK,nenhum,3385,1793,L,555255,233.85,54.35
1016.png,OK,nenhum,3385,1793,L,468743,234.93,52.77
1017.png,OK,nenhum,3385,1793,L,519004,234.02,54.04
1018.png,OK,nenhum,3385,1793,L,519004,234.02,54.04
1019.png,OK,nenhum,3385,1793,L,544727,233.6,54.66
1020.png,OK,nenhum,3385,1793,L,544238,233.5,54.81
1021.png,OK,nenhum,3385,1793,L,520069,234.4,53.59
1022.png,OK,nenhum,3385,1793,L,520069,234.4,53.59
1023.png,OK,nenhum,3385,1793,L,553976,233.2,55.26
1024.png,OK,nenhum,3385,1793,L,521935,233.95,54.21
1027.png,OK,nenhum,3385,1793,L,544064,233.29,55.27
1028.png,OK,nenhum,3385,1793,L,492067,234.34,53.65
1029.png,OK,nenhum,3385,1793,L,537120,233.49,54.89
1030.png,OK,nenhum,3385,1793,L,537120,233.49,54.89
1031.png,OK,nenhum,3385,1793,L,522757,234.21,53.88
1032.png,OK,nenhum,3385,1793,L,506058,234.36,53.58
1034.png,OK,nenhum,3385,1793,L,519118,234.06,53.96
1035.png,OK,nenhum,3385,1793,L,525640,234.14,53.92
1036.png,OK,nenhum,3385,1793,L,459287,234.99,52.65
1037.png,OK,nenhum,3385,1793,L,475123,234.89,52.84
1038.png,OK,nenhum,3385,1793,L,523764,234.31,53.7
1039.png,OK,nenhum,3385,1793,L,529437,234.18,53.85
1040.png,OK,nenhum,3385,1793,L,521037,234.25,53.79
1041.png,OK,nenhum,3385,1793,L,516871,234.47,53.51
1042.png,OK,nenhum,3385,1793,L,421572,235.19,52.4
1043.png,OK,nenhum,3385,1793,L,466910,234.86,52.9
1044.png,OK,nenhum,3385,1793,L,446715,235.1,52.54
1045.png,OK,nenhum,3385,1793,L,435721,235.14,52.48
1046.png,OK,nenhum,3385,1793,L,510525,234.3,53.71
1047.png,OK,nenhum,3385,1793,L,475809,234.67,53.14
1048.png,OK,nenhum,3385,1793,L,484217,234.86,52.92
1049.png,OK,nenhum,3385,1793,L,519111,233.9,54.23
1050.png,OK,nenhum,3385,1793,L,483551,234.01,54.19
1051.png,OK,nenhum,3385,1793,L,483551,234.01,54.19
1052.png,OK,nenhum,3385,1793,L,438994,235.14,52.5
1053.png,OK,nenhum,3385,1793,L,517711,234.44,53.46
1054.png,OK,nenhum,3385,1793,L,519863,233.94,54.22
1055.png,OK,nenhum,3385,1793,L,508284,234.1,53.99
1056.png,OK,nenhum,3385,1793,L,504458,233.92,54.28
1057.png,OK,nenhum,3385,1793,L,544475,234.03,54.15
1058.png,OK,nenhum,3385,1793,L,544475,234.03,54.15
1059.png,OK,nenhum,3385,1793,L,519366,234.38,53.58
1060.png,OK,nenhum,3385,1793,L,486275,234.55,53.36
1061.png,OK,nenhum,3385,1793,L,510658,234.19,53.84
1062.png,OK,nenhum,3385,1793,L,510658,234.19,53.84
1063.png,OK,nenhum,3385,1793,L,510658,234.19,53.84
1064.png,OK,nenhum,3385,1793,L,496793,234.71,53.11
1065.png,OK,nenhum,3385,1793,L,550230,233.66,54.66
1066.png,OK,nenhum,3385,1793,L,550230,233.66,54.66
1067.png,OK,nenhum,3385,1793,L,503227,234.41,53.51
1068.png,OK,nenhum,3385,1793,L,503227,234.41,53.51
1069.png,OK,nenhum,3385,1793,L,554948,233.47,54.83
1070.png,OK,nenhum,3385,1793,L,554948,233.47,54.83
1071.png,OK,nenhum,3385,1793,L,526633,233.93,54.18
1072.png,OK,nenhum,3385,1793,L,463276,234.46,53.49
1073.png,OK,nenhum,3385,1793,L,463276,234.46,53.49
1074.png,OK,nenhum,3385,1793,L,463276,234.46,53.49
1075.png,OK,nenhum,3385,1793,L,494073,234.55,53.35
1076.png,OK,nenhum,3385,1793,L,556667,233.71,54.57
1077.png,OK,nenhum,3385,1793,L,496465,234.07,54.03
1078.png,OK,nenhum,3385,1793,L,559959,233.07,55.43
1079.png,OK,nenhum,3385,1793,L,543597,233.96,54.24
1080.png,OK,nenhum,3385,1793,L,501213,234.08,54.01
1081.png,OK,nenhum,3385,1793,L,507910,234.01,54.08
1082.png,OK,nenhum,3385,1793,L,573202,233.15,55.38
1083.png,OK,nenhum,3385,1793,L,567420,232.94,55.6
1084.png,OK,nenhum,3385,1793,L,557163,233.54,54.82
1085.png,OK,nenhum,3385,1793,L,559404,233.49,54.87
1086.png,OK,nenhum,3385,1793,L,557720,232.86,55.86
1087.png,OK,nenhum,3385,1793,L,612118,232.56,56.22
1088.png,OK,nenhum,3385,1793,L,612118,232.56,56.22
1089.png,OK,nenhum,3385,1793,L,565929,233.38,55.06
1090.png,OK,nenhum,3385,1793,L,468693,234.87,52.89
1091.png,OK,nenhum,3385,1793,L,515622,234.29,53.77
1092.png,OK,nenhum,3385,1793,L,581705,233.31,55.1
1093.png,OK,nenhum,3385,1793,L,542469,234.01,54.15
1094.png,OK,nenhum,3385,1793,L,542469,234.01,54.15
1095.png,OK,nenhum,3385,1793,L,516800,233.52,54.85
1096.png,OK,nenhum,3385,1793,L,465593,234.82,52.89
1097.png,OK,nenhum,3385,1793,L,449579,235.0,52.64
1098.png,OK,nenhum,3385,1793,L,484957,234.36,53.6
1099.png,OK,nenhum,3385,1793,L,495706,234.1,54.0
1100.png,OK,nenhum,3385,1793,L,513982,234.11,53.95
1101.png,OK,nenhum,3385,1793,L,466189,234.57,53.27
1102.png,OK,nenhum,3385,1793,L,450172,234.79,52.94
1103.png,OK,nenhum,3385,1793,L,456631,234.84,52.86
1104.png,OK,nenhum,3385,1793,L,471091,234.72,53.07
1105.png,OK,nenhum,3385,1793,L,432584,235.13,52.46
1106.png,OK,nenhum,3385,1793,L,471175,234.63,53.26
1107.png,OK,nenhum,3385,1793,L,473457,234.84,52.91
1108.png,OK,nenhum,3385,1793,L,518612,234.45,53.46
1109.png,OK,nenhum,3385,1793,L,453738,234.91,52.8
1110.png,OK,nenhum,3385,1793,L,465743,234.75,53.06
1111.png,OK,nenhum,3385,1793,L,803738,228.84,60.91
1112.png,OK,nenhum,3385,1793,L,663270,231.65,57.36
1113.png,OK,nenhum,3385,1793,L,632577,232.29,56.46
1114.png,OK,nenhum,3385,1793,L,782785,229.49,60.06
1115.png,OK,nenhum,3385,1793,L,600207,233.22,55.15
1116.png,OK,nenhum,3385,1793,L,600207,233.22,55.15
1117.png,OK,nenhum,3385,1793,L,543236,233.79,54.39
1118.png,OK,nenhum,3385,1793,L,569277,233.22,55.14
1119.png,OK,nenhum,3385,1793,L,556060,233.39,54.93
1120.png,OK,nenhum,3385,1793,L,527676,233.99,54.11
1121.png,OK,nenhum,3385,1793,L,509785,234.15,53.89
1122.png,OK,nenhum,3385,1793,L,652195,232.22,56.63
1123.png,OK,nenhum,3385,1793,L,534246,234.21,53.88
1124.png,OK,nenhum,3385,1793,L,609543,232.69,56.02
1125.png,OK,nenhum,3385,1793,L,609543,232.69,56.02
1126.png,OK,nenhum,3385,1793,L,494943,234.4,53.63
1127.png,OK,nenhum,3385,1793,L,575207,232.96,55.59
1133.png,OK,nenhum,3385,1793,L,679052,231.58,57.47
1134.png,OK,nenhum,3385,1793,L,616560,232.25,56.57
1135.png,OK,nenhum,3385,1793,L,591720,232.52,56.17
1136.png,OK,nenhum,3385,1793,L,627707,231.89,57.04
1137.png,OK,nenhum,3385,1793,L,506551,234.71,53.07
1138.png,OK,nenhum,3385,1793,L,458612,235.15,52.43
1139.png,OK,nenhum,3385,1793,L,480542,234.45,53.49
1140.png,OK,nenhum,3385,1793,L,481088,234.5,53.43
1141.png,OK,nenhum,3385,1793,L,481088,234.5,53.43
1142.png,OK,nenhum,3385,1793,L,457580,234.76,53.04
1143.png,OK,nenhum,3385,1793,L,558951,233.46,54.92
1144.png,OK,nenhum,3385,1793,L,558522,233.87,54.24
1145.png,OK,nenhum,3385,1793,L,462636,235.04,52.58
1146.png,OK,nenhum,3385,1793,L,502800,233.95,54.24
1147.png,OK,nenhum,3385,1793,L,530309,233.76,54.5
1148.png,OK,nenhum,3385,1793,L,492351,234.28,53.76
1149.png,OK,nenhum,3385,1793,L,517146,234.33,53.66
1150.png,OK,nenhum,3385,1793,L,505084,234.48,53.43
1151.png,OK,nenhum,3385,1793,L,531709,233.92,54.23
1152.png,OK,nenhum,3385,1793,L,520778,234.24,53.75
1153.png,OK,nenhum,3385,1793,L,610660,233.41,54.91
1154.png,OK,nenhum,3385,1793,L,548596,233.37,55.09
1155.png,OK,nenhum,3385,1793,L,504736,234.02,54.09
1156.png,OK,nenhum,3385,1793,L,541335,233.64,54.69
1157.png,OK,nenhum,3385,1793,L,567501,233.09,55.35
1158.png,OK,nenhum,3385,1793,L,422127,235.25,52.31
1159.png,OK,nenhum,3385,1793,L,422127,235.25,52.31
1160.png,OK,nenhum,3385,1793,L,536396,233.6,54.67
1161.png,OK,nenhum,3385,1793,L,536396,233.6,54.67
1162.png,OK,nenhum,3385,1793,L,565732,233.66,54.63
1163.png,OK,nenhum,3385,1793,L,544929,233.55,54.77
1164.png,OK,nenhum,3385,1793,L,466254,234.32,53.7
1165.png,OK,nenhum,3385,1793,L,488224,234.53,53.38
1166.png,OK,nenhum,3385,1793,L,513341,234.14,53.89
1167.png,OK,nenhum,3385,1793,L,513341,234.14,53.89
1168.png,OK,nenhum,3385,1793,L,545392,233.81,54.32
1169.png,OK,nenhum,3385,1793,L,517520,234.56,53.35
1170.png,OK,nenhum,3385,1793,L,473498,234.87,52.88
1171.png,OK,nenhum,3385,1793,L,474250,234.77,52.97
1172.png,OK,nenhum,3385,1793,L,474250,234.77,52.97
1177.png,OK,nenhum,3385,1793,L,474250,234.77,52.97
1178.png,OK,nenhum,3385,1793,L,503521,234.56,53.32
1179.png,OK,nenhum,3385,1793,L,533021,234.26,53.71
1180.png,OK,nenhum,3385,1793,L,583291,233.7,54.53
1181.png,OK,nenhum,3385,1793,L,577941,232.83,55.86
1182.png,OK,nenhum,3385,1793,L,452198,235.06,52.59
1183.png,OK,nenhum,3385,1793,L,583791,232.64,56.17
1184.png,OK,nenhum,3385,1793,L,422127,235.25,52.31
1185.png,OK,nenhum,3385,1793,L,487262,234.4,53.58
1186.png,OK,nenhum,3385,1793,L,491452,234.48,53.43
1187.png,OK,nenhum,3385,1793,L,535011,234.1,53.97
1188.png,OK,nenhum,3385,1793,L,477201,234.81,53.02
1189.png,OK,nenhum,3385,1793,L,514409,234.47,53.49
1190.png,OK,nenhum,3385,1793,L,427845,235.01,52.63
1191.png,OK,nenhum,3385,1793,L,434304,235.04,52.59
1192.png,OK,nenhum,3385,1793,L,490872,234.32,53.66
1193.png,OK,nenhum,3385,1793,L,478986,234.63,53.22
1194.png,OK,nenhum,3385,1793,L,444037,235.04,52.6
1195.png,OK,nenhum,3385,1793,L,544972,234.05,54.1
1196.png,OK,nenhum,3385,1793,L,544972,234.05,54.1
1197.png,OK,nenhum,3385,1793,L,529299,233.94,54.33
1198.png,OK,nenhum,3385,1793,L,529985,234.23,53.82
1199.png,OK,nenhum,3385,1793,L,501101,234.5,53.43
1200.png,OK,nenhum,3385,1793,L,487324,234.55,53.37
1201.png,OK,nenhum,3385,1793,L,463666,234.75,53.06
1202.png,OK,nenhum,3385,1793,L,518899,234.35,53.73
1203.png,OK,nenhum,3385,1793,L,418436,235.32,52.24
1204.png,OK,nenhum,3385,1793,L,422845,235.19,52.39
1205.png,OK,nenhum,3385,1793,L,437690,235.37,52.09
1206.png,OK,nenhum,3385,1793,L,437690,235.37,52.09
1207.png,OK,nenhum,3385,1793,L,457613,234.86,52.94
1208.png,OK,nenhum,3385,1793,L,448634,235.18,52.39
1209.png,OK,nenhum,3385,1793,L,514303,234.43,53.52
1210.png,OK,nenhum,3385,1793,L,513273,234.11,53.97
1211.png,OK,nenhum,3385,1793,L,513273,234.11,53.97
1212.png,OK,nenhum,3385,1793,L,477199,234.42,53.54
1213.png,OK,nenhum,3385,1793,L,477199,234.42,53.54
1214.png,OK,nenhum,3385,1793,L,486016,234.65,53.17
1215.png,OK,nenhum,3385,1793,L,462636,234.65,53.17
1216.png,OK,nenhum,3385,1793,L,595216,233.4,54.92
1217.png,OK,nenhum,3385,1793,L,475256,234.62,53.22
1218.png,OK,nenhum,3385,1793,L,471562,234.69,53.11
1219.png,OK,nenhum,3385,1793,L,471562,234.69,53.11
1220.png,OK,nenhum,3385,1793,L,502123,234.27,53.78
1221.png,OK,nenhum,3385,1793,L,538301,233.72,54.48
1222.png,OK,nenhum,3385,1793,L,563684,233.44,54.91
1223.png,OK,nenhum,3385,1793,L,572387,233.44,54.89
1224.png,OK,nenhum,3385,1793,L,464676,234.65,53.23
1225.png,OK,nenhum,3385,1793,L,501207,234.58,53.34
1226.png,OK,nenhum,3385,1793,L,508480,234.51,53.39
1227.png,OK,nenhum,3385,1793,L,524114,233.78,54.43
1228.png,OK,nenhum,3385,1793,L,517764,233.98,54.19
1229.png,OK,nenhum,3385,1793,L,550110,233.36,54.97
1230.png,OK,nenhum,3385,1793,L,550110,233.36,54.97
1231.png,OK,nenhum,3385,1793,L,534196,233.63,54.68
1232.png,OK,nenhum,3385,1793,L,546840,233.33,55.07
1233.png,OK,nenhum,3385,1793,L,576406,233.05,55.57
1234.png,OK,nenhum,3385,1793,L,472160,234.59,53.28
1235.png,OK,nenhum,3385,1793,L,566762,233.56,54.67
1236.png,OK,nenhum,3385,1793,L,519847,233.91,54.22
1237.png,OK,nenhum,3385,1793,L,552061,233.77,54.48
1238.png,OK,nenhum,3385,1793,L,538928,233.99,54.15
1239.png,OK,nenhum,3385,1793,L,538928,233.99,54.15
1240.png,OK,nenhum,3385,1793,L,729735,230.23,59.27
1241.png,OK,nenhum,3385,1793,L,502611,234.17,53.88
1242.png,OK,nenhum,3385,1793,L,542993,233.81,54.4
1243.png,OK,nenhum,3385,1793,L,550094,233.68,54.6
1244.png,OK,nenhum,3385,1793,L,502255,234.12,53.92
1245.png,OK,nenhum,3385,1793,L,502255,234.12,53.92
1246.png,OK,nenhum,3385,1793,L,523561,233.85,54.34
1247.png,OK,nenhum,3385,1793,L,552954,233.06,55.52
1248.png,OK,nenhum,3385,1793,L,536613,234.14,53.93
1249.png,OK,nenhum,3385,1793,L,475638,234.88,52.89
1250.png,OK,nenhum,3385,1793,L,505015,234.62,53.28
1251.png,OK,nenhum,3385,1793,L,472803,234.91,52.83
1252.png,OK,nenhum,3385,1793,L,464029,234.53,53.36
1253.png,OK,nenhum,3385,1793,L,465640,234.58,53.27
1254.png,OK,nenhum,3385,1793,L,547918,233.88,54.36
1255.png,OK,nenhum,3385,1793,L,561958,233.71,54.59
1256.png,OK,nenhum,3385,1793,L,566172,233.7,54.57
1257.png,OK,nenhum,3385,1793,L,512581,234.41,53.51
1258.png,OK,nenhum,3385,1793,L,627413,232.87,55.71
1259.png,OK,nenhum,3385,1793,L,567551,233.75,54.46
1260.png,OK,nenhum,3385,1793,L,526338,234.29,53.69
1261.png,OK,nenhum,3385,1793,L,483515,234.57,53.28
1262.png,OK,nenhum,3385,1793,L,478030,234.91,52.8
1263.png,OK,nenhum,3385,1793,L,548448,233.31,55.18
1264.png,OK,nenhum,3385,1793,L,479938,234.91,52.82
1265.png,OK,nenhum,3385,1793,L,489958,234.83,52.96
1266.png,OK,nenhum,3385,1793,L,526714,234.3,53.67
1267.png,OK,nenhum,3385,1793,L,492081,234.36,53.62
1268.png,OK,nenhum,3385,1793,L,492081,234.36,53.62
1269.png,OK,nenhum,3385,1793,L,498987,234.33,53.67
1270.png,OK,nenhum,3385,1793,L,469798,234.61,53.19
1271.png,OK,nenhum,3385,1793,L,443723,234.86,52.96
1273.png,OK,nenhum,3385,1793,L,516958,233.96,54.16
1274.png,OK,nenhum,3385,1793,L,519034,234.14,53.97
1275.png,OK,nenhum,3385,1793,L,572607,233.34,55.01
1276.png,OK,nenhum,3385,1793,L,511139,234.49,53.41
1277.png,OK,nenhum,3385,1793,L,590113,233.22,55.23
1278.png,OK,nenhum,3385,1793,L,590113,233.22,55.23
1279.png,OK,nenhum,3385,1793,L,590113,233.22,55.23
1281.png,OK,nenhum,3385,1793,L,465012,234.65,53.21
1282.png,OK,nenhum,3385,1793,L,509130,234.29,53.77
1284.png,OK,nenhum,3385,1793,L,410010,235.11,52.51
1286.png,OK,nenhum,3385,1793,L,507085,234.61,53.26
1287.png,OK,nenhum,3385,1793,L,507085,234.61,53.26
1288.png,OK,nenhum,3385,1793,L,509139,233.9,54.28
1289.png,OK,nenhum,3385,1793,L,540431,233.28,55.27
1290.png,OK,nenhum,3385,1793,L,499930,234.39,53.58
1291.png,OK,nenhum,3385,1793,L,428717,235.21,52.39
1292.png,OK,nenhum,3385,1793,L,514240,234.1,53.99
1293.png,OK,nenhum,3385,1793,L,442632,234.88,52.85
1294.png,OK,nenhum,3385,1793,L,468760,234.64,53.22
1295.png,OK,nenhum,3385,1793,L,515082,233.81,54.38
1296.png,OK,nenhum,3385,1793,L,496727,234.09,54.01
1297.png,OK,nenhum,3385,1793,L,433753,235.0,52.68
1298.png,OK,nenhum,3385,1793,L,433753,235.0,52.68
1299.png,OK,nenhum,3385,1793,L,433753,235.0,52.68
1300.png,OK,nenhum,3385,1793,L,430188,234.95,52.77
1301.png,OK,nenhum,3385,1793,L,464423,235.09,52.53
1302.png,OK,nenhum,3385,1793,L,455155,235.33,52.17
1303.png,OK,nenhum,3385,1793,L,572683,233.06,55.44
1304.png,OK,nenhum,3385,1793,L,475058,234.63,53.22
1305.png,OK,nenhum,3385,1793,L,504301,234.48,53.47
1306.png,OK,nenhum,3385,1793,L,573674,233.08,55.41
1307.png,OK,nenhum,3385,1793,L,573674,233.08,55.41
1308.png,OK,nenhum,3385,1793,L,573674,233.08,55.41
1309.png,OK,nenhum,3385,1793,L,499478,234.55,53.3
1310.png,OK,nenhum,3385,1793,L,564162,233.52,54.85
1311.png,OK,nenhum,3385,1793,L,549034,234.01,54.11
1312.png,OK,nenhum,3385,1793,L,522563,234.47,53.46
1313.png,OK,nenhum,3385,1793,L,476911,234.92,52.77
1314.png,OK,nenhum,3385,1793,L,496017,234.57,53.32
1315.png,OK,nenhum,3385,1793,L,443738,235.0,52.68
1316.png,OK,nenhum,3385,1793,L,479573,234.93,52.78
1317.png,OK,nenhum,3385,1793,L,489026,234.8,53.0
1318.png,OK,nenhum,3385,1793,L,455792,235.11,52.48
1319.png,OK,nenhum,3385,1793,L,455792,235.11,52.48
1320.png,OK,nenhum,3385,1793,L,593707,233.45,54.87
1321.png,OK,nenhum,3385,1793,L,652855,232.58,56.05
1322.png,OK,nenhum,3385,1793,L,544258,233.4,55.02
1323.png,OK,nenhum,3385,1793,L,535190,233.33,55.15
1324.png,OK,nenhum,3385,1793,L,552520,233.44,54.93
1325.png,OK,nenhum,3385,1793,L,581378,232.84,55.8
1326.png,OK,nenhum,3385,1793,L,537230,233.79,54.41
1327.png,OK,nenhum,3385,1793,L,531660,233.61,54.67
1328.png,OK,nenhum,3385,1793,L,546317,233.64,54.64
1329.png,OK,nenhum,3385,1793,L,546317,233.64,54.64
1330.png,OK,nenhum,3385,1793,L,522009,233.83,54.34
1331.png,OK,nenhum,3385,1793,L,443016,235.16,52.42
1336.png,OK,nenhum,3385,1793,L,491639,234.73,53.05
1337.png,OK,nenhum,3385,1793,L,472069,235.01,52.76
1338.png,OK,nenhum,3385,1793,L,462340,235.12,52.53
1339.png,OK,nenhum,3385,1793,L,540993,234.07,54.03
1340.png,OK,nenhum,3385,1793,L,495373,234.43,53.52
1341.png,OK,nenhum,3385,1793,L,550878,233.69,54.53
1342.png,OK,nenhum,3385,1793,L,511047,234.19,53.85
1343.png,OK,nenhum,3385,1793,L,506944,234.22,53.82
1344.png,OK,nenhum,3385,1793,L,470606,234.57,53.29
1345.png,OK,nenhum,3385,1793,L,559185,233.62,54.67
1346.png,OK,nenhum,3385,1793,L,567705,232.9,55.78
1348.png,OK,nenhum,3385,1793,L,486989,234.68,53.16
1349.png,OK,nenhum,3385,1793,L,541658,233.4,55.08
1350.png,OK,nenhum,3385,1793,L,506212,234.51,53.38
1351.png,OK,nenhum,3385,1793,L,553772,233.86,54.27
1352.png,OK,nenhum,3385,1793,L,589252,233.34,55.01
1353.png,OK,nenhum,3385,1793,L,513382,234.32,53.6
1354.png,OK,nenhum,3385,1793,L,511196,234.33,53.66
1355.png,OK,nenhum,3385,1793,L,537412,234.05,54.01
1356.png,OK,nenhum,3385,1793,L,587286,233.54,54.78
1357.png,OK,nenhum,3385,1793,L,587286,233.54,54.78
1358.png,OK,nenhum,3385,1793,L,540398,233.87,54.3
1359.png,OK,nenhum,3385,1793,L,540398,233.87,54.3
1360.png,OK,nenhum,3385,1793,L,463690,235.09,52.56
1361.png,OK,nenhum,3385,1793,L,637624,232.78,55.81
1362.png,OK,nenhum,3385,1793,L,456779,234.97,52.71
1363.png,OK,nenhum,3385,1793,L,471922,234.86,52.89
1364.png,OK,nenhum,3385,1793,L,571395,233.45,54.9
1365.png,OK,nenhum,3385,1793,L,514087,234.31,53.67
1366.png,OK,nenhum,3385,1793,L,567074,233.31,55.14
1367.png,OK,nenhum,3385,1793,L,548336,233.97,54.19
1368.png,OK,nenhum,3385,1793,L,483359,234.36,53.61
1369.png,OK,nenhum,3385,1793,L,514002,234.07,54.01
1370.png,OK,nenhum,3385,1793,L,566960,233.12,55.41
1371.png,OK,nenhum,3385,1793,L,562435,233.18,55.32
1372.png,OK,nenhum,3385,1793,L,581461,232.82,55.91
1373.png,OK,nenhum,3385,1793,L,575982,233.39,55.03
1374.png,OK,nenhum,3385,1793,L,546855,233.38,55.01
1375.png,OK,nenhum,3385,1793,L,579680,232.2,56.77
1376.png,OK,nenhum,3385,1793,L,579680,232.2,56.77
1377.png,OK,nenhum,3385,1793,L,484508,234.57,53.3
1380.png,OK,nenhum,3385,1793,L,542341,234.06,54.06
1381.png,OK,nenhum,3385,1793,L,479704,234.77,52.99
1382.png,OK,nenhum,3385,1793,L,471017,234.94,52.74
1383.png,OK,nenhum,3385,1793,L,471017,234.94,52.74
1384.png,OK,nenhum,3385,1793,L,561157,233.81,54.36
1385.png,OK,nenhum,3385,1793,L,561157,233.81,54.36
1386.png,OK,nenhum,3385,1793,L,504423,234.35,53.68
1387.png,OK,nenhum,3385,1793,L,510928,234.25,53.78
1389.png,OK,nenhum,3385,1793,L,551206,233.71,54.53
1390.png,OK,nenhum,3385,1793,L,477707,234.93,52.85
1396.png,OK,nenhum,3385,1793,L,516416,234.06,54.01
1397.png,OK,nenhum,3385,1793,L,516416,234.06,54.01
1398.png,OK,nenhum,3385,1793,L,498401,234.28,53.72
1399.png,OK,nenhum,3385,1793,L,506103,234.7,53.13
1400.png,OK,nenhum,3385,1793,L,471036,235.05,52.63
1401.png,OK,nenhum,3385,1793,L,457713,235.15,52.48
1402.png,OK,nenhum,3385,1793,L,529283,234.36,53.55
1403.png,OK,nenhum,3385,1793,L,494865,234.49,53.42
1404.png,OK,nenhum,3385,1793,L,529209,233.89,54.29
1405.png,OK,nenhum,3385,1793,L,526668,233.7,54.54
1406.png,OK,nenhum,3385,1793,L,582242,233.26,55.13
1407.png,OK,nenhum,3385,1793,L,612800,232.63,56.19
1408.png,OK,nenhum,3385,1793,L,546771,233.72,54.49
1409.png,OK,nenhum,3385,1793,L,514929,234.3,53.7
